qid,label_en,description_en,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_statedIn,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_subtitle,title_ref1_hash,title_ref1_statedIn,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_ref1_hash,creator_ref1_statedIn,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_statedIn,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_statedIn,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,height_uuid,height_nodeId,height_val,height_unit,height_ref1_hash,height_ref1_statedIn,height_ref1_referenceUrl,height_ref1_retrieved_nodeId,height_ref1_retrieved_val,height_ref1_retrieved_prec,width_uuid,width_nodeId,width_val,width_unit,width_ref1_hash,width_ref1_statedIn,width_ref1_referenceUrl,width_ref1_retrieved_nodeId,width_ref1_retrieved_val,width_ref1_retrieved_prec,thickness_uuid,thickness_nodeId,thickness_val,thickness_unit,thickness_ref1_hash,thickness_ref1_statedIn,thickness_ref1_referenceUrl,thickness_ref1_retrieved_nodeId,thickness_ref1_retrieved_val,thickness_ref1_retrieved_prec,diameter_uuid,diameter_nodeId,diameter_val,diameter_unit,diameter_ref1_hash,diameter_ref1_statedIn,diameter_ref1_referenceUrl,diameter_ref1_retrieved_nodeId,diameter_ref1_retrieved_val,diameter_ref1_retrieved_prec,inscription_uuid,inscription,inscription_ref1_hash,inscription_ref1_statedIn,inscription_ref1_referenceUrl,inscription_ref1_retrieved_nodeId,inscription_ref1_retrieved_val,inscription_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_statedIn,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_statedIn,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_start_time_nodeId,collection_start_time_val,collection_start_time_prec,collection_end_time_nodeId,collection_end_time_val,collection_end_time_prec,collection_ref1_hash,collection_ref1_statedIn,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_statedIn,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec
Q94696638,St. Sebastian,Painting by Liberale da Verona,7b85fd0c-40ba-690c-b2c4-ea21239e1fc0,1979.0656P,Q18563658,,,,,,,7be555ea-47e8-c36a-a0ff-b6d9ef45dde7,St. Sebastian,,,,,,,,0327517e-4ec2-41b7-ea4f-48c6c237845b,Q1374872,,,,,,,4492c9b4-4e01-b00c-48dc-150f00e7a428,Q3305213,,,,,,,7450ffc0-4640-9c67-48c4-ef1f49e33773,0122a4ae93b63aa7f2b4a4b6ad6644e1,1525-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88edf17e-4176-8c53-74d1-4d92f0a3ea09,c88bab80e307f00ac31274dc46825127,26.5,Q218593,,,,,,,f5255c48-41dc-5e0d-d320-d6a145bda28f,b3d0c2c11bd23ffebd4d2b8b9577da5e,19.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2427993-475e-6a99-8fd4-c4aa961b5557,Q19652,,,,,,,,,,,,,,,,,be7c5e1b-4aa5-acbd-a2fc-76564df23462,Q18563658,,,,,,,,,,,,,f0dbd456-448d-7efa-693e-4fc5456f2422,Q18563658,,,,,,
Q94696965,Madonna and Child,Painting by Giovanni Agostino da Lodi,383901a6-435b-7008-a8ca-60ed0e8e481d,1979.0654P,Q18563658,,,,,,,b9007a2f-4018-82b9-1533-5d99eda361b3,Madonna and Child,,,,,,,,7bb0e735-41c8-6383-7b44-a46887fb7ccc,Q1452239,,,,,,,8c3ccb3a-403e-663a-e60d-0aa9efe8d5ee,Q3305213,,,,,,,2975e360-4af0-599b-e9ad-cb0f9e58e5f0,d6f74d6ff6f996c18de644f34e2970a5,1520-01-01T00:00:00Z,9,,,,,,,,,,,,,,db54df65-406a-127f-2b2d-173cf7cfe5c4,Q153529,,,,,,,,,,,,,,,6f167e46-4f8a-9ae7-3606-cc1438ff8e6b,6743da8303484978378f755a1b08bfdd,20.5,Q218593,,,,,,,4c7a01e8-49b7-4de2-49aa-b26162f73696,c7a91140ce0f53e7040ad28cc4eb2154,15.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb8bf2d-40ca-40e5-1483-cc2de3abffb6,Q19652,,,,,,,,,,,,,,,,,5da44873-4728-3578-1ae3-fd340a02e8e5,Q18563658,,,,,,,,,,,,,ef41e97e-4a83-4728-1805-872e3b8b3c79,Q18563658,,,,,,
Q94701366,Seated Warrior,Anonymous painted clay sculpture,8c81390a-42c1-e29e-49ad-b5dda62f0577,1969.062,Q18563658,,,,,,,,,,,,,,,,d4060129-46aa-d091-4861-c98ba8a7c63b,Q4233718,,,,,,,b2e53f22-430c-9fb5-d379-8f4dcb8af1ca,Q860861,,,,,,,401bbf1b-4a57-0a3d-b05e-2d40d355757e,8c31344eacb0d5e2573f1a2e1c18d642,0200-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5ed8131-4278-76be-d8a6-bb2ec2d9be98,2a11d2e2f5b8bfacc704fee37fed6ad9,14.375,Q218593,,,,,,,a3d6c4fe-4b42-2426-c5e1-3030809ba5b6,a81a0d0df44bd20752b69d67d2ad15e7,9.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b48d2a1-4fd8-c02d-669e-156f647cb1b5,Q18563658,,,,,,,,,,,,,,,,,,,,
Q94702218,"Madonna and Child with the Holy Trinity and the Annunciation; Anonymous Martyr Saint; Resurrection; ""Noli me tangere""",Painting by Lorenzo di Bicci,ff14a507-4b65-ba26-82d4-c3beaa254a79,1979.0652P,Q18563658,,,,,,,acb5b939-417b-0a4d-6bae-ce6c5833cf2a,"Madonna and Child with the Holy Trinity and the Annunciation; Anonymous Martyr Saint; Resurrection; ""Noli me tangere""",,,,,,,,5bc0458c-4d4e-323e-4e61-a1bb167206de,Q2254738,,,,,,,77d9ec3a-4a75-9d40-c2c5-6b53aa9ccba5,Q3305213,,,,,,,15ff9796-472d-1646-d318-eaced7ebe53e,c586778917718b23aa6c4c78def116f4,1400-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a17e6fdd-4765-03f0-c135-0206f06a2bb6,13f1e29478dfffdffd311548eadea5b9,28.5,Q218593,,,,,,,90616535-4efc-cd55-5cd2-8f9bd5ba03f1,b3d0c2c11bd23ffebd4d2b8b9577da5e,19.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b35b46e-4216-fd74-5b20-608605a6ad31,Q19652,,,,,,,,,,,,,,,,,5fad95b8-4e5d-3510-a1b3-45745be23d2c,Q18563658,,,,,,,,,,,,,687c9377-459f-5bc0-0ae4-392a65d141d0,Q18563658,,,,,,
Q94702395,St. Louis of Toulouse,Painting by Vittore Crivelli,ae49a3aa-45bc-d68e-022f-ed2316a75f89,1979.0651P,Q18563658,,,,,,,5dc7cf82-4d29-e07f-10d5-592951da7e18,St. Louis of Toulouse,,,,,,,,985cdb66-4343-5019-fce7-0eaca5dee20d,Q1349738,,,,,,,3e424b3d-42fd-f1da-c011-f6b3ee9aba7b,Q3305213,,,,,,,7b81421f-4e5e-7f41-57b8-9c8e5755259a,a572a256401fc1e2a1771fb43f75f67a,1497-01-01T00:00:00Z,9,,,,,,,,,,,,,,48484dd5-4cdd-c345-9cab-18ec3c6dea6d,Q4948,,,,,,,,,,,,,,,9be24e34-4a18-3500-a62d-ecdbe8d17827,d9d1ec6d2d87807633b7562fd4a694f6,46.25,Q218593,,,,,,,5ef5b54b-4d0b-2481-1bc5-0702c4a16762,48eed94220a359cab4cc89177d32893a,16.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf3b3dde-465c-5e83-e6ae-975ec5818343,Q19652,,,,,,,,,,,,,,,,,08e76ba1-4987-48ef-1410-afb94a0530ff,Q18563658,,,,,,,,,,,,,0d7a0163-40c6-ea85-77a6-d9cbff4629eb,Q18563658,,,,,,
Q94702413,Madonna and Child,Painting by Pietro di Francesco degli Orioli,e69292e4-4560-55de-efd7-da302ad36116,1979.0650P,Q18563658,,,,,,,be6aa3ec-4ed3-306a-41a7-f6b01374c234,Madonna and Child,,,,,,,,3aa211d9-4320-7487-d3f5-478bc34402e5,Q544839,,,,,,,8ed7de7c-4a3b-f750-f8a5-75c019096097,Q3305213,,,,,,,e25065ea-4f5b-a380-16fd-bf8cf5b65e8b,759017485cd190e7d88754a219613547,1500-01-01T00:00:00Z,7,,,,,,,,,,,,,,45ecaf3d-4102-300c-db0d-b2a2055bcff8,Q736727,,,,,,,,,,,,,,,f733e86e-4044-486c-c22f-f6358c5a9d6c,7caf3ad4774874afbbbc4cfd7bb1415f,15,Q218593,,,,,,,6bca5a8a-4b4b-5e8d-430d-0bb39629cf8b,8c6b995e83ce6c36f213313d2c4bd928,11.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4fff7ee-4282-c5d1-668f-e1b09e6adff7,Q19652,,,,,,,,,,,,,,,,,d9351313-47b8-df88-2416-c141c22574d8,Q18563658,,,,,,,,,,,,,b47d39ed-49ac-351e-c33e-97b1f61d4a81,Q18563658,,,,,,
Q94702420,"The Crucifixion with the Virgin, Mary Magdalene and St. John the Evangelist",Painting by Andrea di Bartolo,16fcbc73-467d-526e-f755-d460703b4368,1979.0649P,Q18563658,,,,,,,7158aef7-4cf6-55a8-c96c-396351dd8254,"The Crucifixion with the Virgin, Mary Magdalene and St. John the Evangelist",,,,,,,,5dc8171d-41d4-45db-06b2-f5fac04b85d9,Q390098,,,,,,,74d24c08-441a-57a7-aa75-53e0c6e89f92,Q3305213,,,,,,,eadea778-4771-3fa3-e1b6-4bd3833524f2,c586778917718b23aa6c4c78def116f4,1400-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,4276a7ca-4d22-f7bc-5e26-dc2709bb9ecf,Q736727,,,,,,,7dd10970-4c12-8bf9-69ab-b5dadc2e4085,06b7f66a6bde55fe5a00a5c0c3bcee22,17.25,Q218593,,,,,,,b3013820-46c9-927c-7d7d-27e6403877c4,d9125151b48c802f74f8fbf0b4250770,16,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7539484b-4c77-bcd6-3357-9a1129bc974f,Q19652,,,,,,,,,,,,,,,,,0db489af-4ef9-49ab-8ed2-f2842514d9d2,Q18563658,,,,,,,,,,,,,28d2e3f8-4303-210a-3065-3aed0d260258,Q18563658,,,,,,
Q94702774,A Baptismal Ceremony,Painting by Amico Aspertini,16478014-4029-62a8-31b7-54d3b35ef6e5,1979.0648P,Q18563658,,,,,,,371ea671-412e-0259-336b-a77259d2cc4c,A Baptismal Ceremony,,,,,,,,dbc9ea7a-494d-15d3-1372-21cd3e4c80b7,Q470846,,,,,,,df43ea0a-46af-a298-2985-880d63c9c158,Q3305213,,,,,,,ff1c659a-4b86-1842-50fb-46b19cfc58f1,59844fe2fce06440b07fb61e6f75527f,1600-01-01T00:00:00Z,7,7339bad773afdb83fb9023d276846b08,1500-01-01T00:00:00Z,9,0198f11bea469320c4607eb1f2aac38d,1550-01-01T00:00:00Z,9,,,,,,,,c3adf6ba-4970-4894-e6f5-379f130b272f,Q12548,,,,,,,,,,,,,,,a3e28db1-47b5-f438-5797-b27b082108a8,44d67e7e32f138d062bf93cf17e4299d,24.5,Q218593,,,,,,,35f9c645-4fac-9bdc-dcbb-0a0f5ec4ee64,96c43c1f28d8e391b4288042b29079f3,29.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bcb87e6-4c7c-20ee-5bfc-d84eecdb8632,Q19652,,,,,,,,,,,,,,,,,2cccadf1-4f0d-0fa1-4c94-9e47682c6ece,Q18563658,,,,,,,,,,,,,966bb41c-455e-323d-efa6-bcdc6c1da7fb,Q18563658,,,,,,
Q94702974,St. Sebastian,Painting by Pseudo Granacci,046491ec-4627-ceeb-8be3-b67afcdf038e,1979.0655P,Q18563658,,,,,,,e31f28dc-4280-4145-75b4-60e510301f3a,St. Sebastian,,,,,,,,e8c979c6-44b5-c060-c352-d32f5153dfe9,Q30581143,,,,,,,0c97d32a-4a57-af93-2870-f526217d4cde,Q3305213,,,,,,,12e2d68c-4b54-bb9d-93e9-4c71bc22e0d3,4a1e06ecb82882f53054540bf579886a,1510-01-01T00:00:00Z,9,,,,,,,,,,,,,,aac7b40d-4a98-b834-3f96-b8579273411a,Q148540,,,,,,,,,,,,,,,fbeb088f-4de8-d5b0-65b6-6c9e308df582,b3d0c2c11bd23ffebd4d2b8b9577da5e,19.5,Q218593,,,,,,,bbcdc440-4150-e914-b753-793e87c44192,48eed94220a359cab4cc89177d32893a,16.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e25f29-4db1-8383-99f0-cc81b48c63ce,Q19652,,,,,,,,,,,,,,,,,abb93624-4220-7a19-1db4-8d0a8c85f948,Q18563658,,,,,,,,,,,,,8d281842-4080-8802-2f1b-e198cec51bfc,Q18563658,,,,,,
Q94824558,Cat,Sculpture by Anonymous,1b3f8e5d-4820-e73d-09aa-3f8e57924cef,1979.0433P,Q18563658,,,,,,,5bb784a9-47d6-0467-b38b-6d6f116a07d3,Cat,,,,,,,,5af2a8a3-48d1-be3f-4342-f615523f7333,Q4233718,,,,,,,0b4c7729-4436-a160-0151-abd4edb92dd5,Q860861,,,,,,,438f8673-43d6-57e6-2e6e-7fa5a0145ea9,7f3587c6d8d0af7245ad42cf260aa3ff,-0700-01-01T00:00:00Z,7,219f365abd93eed5b8e910431a0f044f,-0664-01-01T00:00:00Z,9,b5fb79558ac1e7159e4a1d2dd1aec9db,-0524-01-01T00:00:00Z,9,,,,,,,,a6becf39-456b-130b-1d84-0bfb112e622f,Q11768,,,,,,,,,,,,,,,6ef907d1-4954-8241-aa02-c563074a1751,f36f0963c82c968734ec9b56d8927520,3.75,Q218593,,,,,,,cb309e3b-42e0-285a-8252-8199854e5c05,40f8301eebefe82fef69dc34881db56d,1.5,Q218593,,,,,,,b7e52475-477d-f9b3-2911-ed8334e212c7,043cc29d7b6ce46d33a55eb5b5b5c391,2,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,b921286c-416e-5dc8-b749-31a17ee14a5f,Q19652,,,,,,,,,,,,,,,,,762cd30c-4c8e-f025-6159-45f8d4eac832,Q18563658,,,,,,,,,,,,,0c4ae5b3-4df4-52f4-da10-2f9e21a386d7,Q23197,,,,,,
Q94826345,Ding ware vessel with incised designs of lilies,Vase by Anonymous,e2dd5ad0-4fa1-6a33-b468-fff31a848ace,1999.171,Q18563658,,,,,,,077c7960-4d74-1dbd-699c-0c534f286ade,Ding ware vessel with incised designs of lilies,,,,,,,,c5403af3-46a2-7518-51d6-8a684e602f5d,Q4233718,,,,,,,a9c95429-4060-634b-ebf2-b8ea4b760336,Q191851,,,,,,,9438b38e-4273-649b-fffa-d6e4f3971505,93d64374927a7152c80c662286fba92b,1100-01-01T00:00:00Z,7,51f057d63a391e950b79087ab841c2e6,1000-01-01T00:00:00Z,9,132342af09d4149f640f2e564d5cefb4,1025-01-01T00:00:00Z,9,,,,,,,,70a05126-42e3-e02c-d91d-e76f2402e503,Q319460,,,,,,,,,,,,,,,50813a91-4679-080d-d297-eb7984566702,e46c02fb15d17ac4f0daa8b151a9ec5a,9.25,Q218593,,,,,,,47ba7ae5-4000-b6f6-0dda-3b815d5287ec,fa40064e5e2812f8bec8be18cf9ff784,4.5,Q218593,,,,,,,9679eb37-4a8b-7857-7fa0-cac37ef312a6,fa40064e5e2812f8bec8be18cf9ff784,4.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,23ed7f1d-4f98-9d43-6316-b4a81c2ff9b2,Q19652,,,,,,,,,,,,,,,,,1d8985b0-4f6e-0bf1-9ef5-09eaf5803e8f,Q18563658,,,,,,,,,,,,,310c56a5-4af1-fc44-2cfd-47c4246ee8e5,Q23197,,,,,,
Q94827808,Byzantine coin,Coin by Anonymous,ae038259-4911-8935-7d75-6629e3437ca2,1983.017,Q18563658,,,,,,,b66f3eb9-49e7-066b-ce31-2302d7cc25c5,Byzantine coin,,,,,,,,1f6d782e-4e2e-7eda-7ec0-6dc03694f6ee,Q4233718,,,,,,,d2789901-4af0-b934-6f3d-b277889c8791,Q41207,,,,,,,7a20c542-4c01-7d15-ca82-bc8586b4aa84,06b7a516a055a85c6c7bf6ac6e5b9e0d,0600-01-01T00:00:00Z,7,f37e3d1943d5ff74a53b4fcd533983b4,0527-01-01T00:00:00Z,9,cacc3fea007ad6e15f58b492308df2c5,0565-01-01T00:00:00Z,9,,,,,,,,4e269c84-400a-6596-03f9-7ef4f346edc9,Q12544,,,,,,,,,,,,,,,ce8a59bd-40dc-5b90-dfa0-5918dc575e49,46ad26346fe55215dff282c8ba5e5ba4,1.25,Q218593,,,,,,,9d0df160-44d4-cba7-3866-29153576f7ba,46ad26346fe55215dff282c8ba5e5ba4,1.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79d87071-41bd-13ad-540b-0c5d5796b47c,Q19652,,,,,,,,,,,,,,,,,4da80ea0-47ae-de76-d16c-edb8ba54a253,Q18563658,,,,,,,,,,,,,426b8646-4381-df05-c4bc-0f74f65c8fde,Q23197,,,,,,
Q94830050,Running Bear Effigy,Sculpture by Anonymous,006606dc-4678-e95f-be17-3b6e2b8eb56a,1979.0419P,Q18563658,,,,,,,04a600d8-49ca-dbf7-1c9a-dd3ab5a50bf0,Running Bear Effigy,,,,,,,,c37bf469-48bc-7c4d-665b-d3447ad10dae,Q4233718,,,,,,,93360401-474d-e682-50ff-18ad98d947a8,Q860861,,,,,,,b502559b-4a3a-5128-156b-32d2916afa92,acffad5ffa07b4bad56e4abf8238e440,0900-01-01T00:00:00Z,8,9d8b091039fb521964f834366ef3413f,0900-01-01T00:00:00Z,7,5d985820b54bd879f063440ff194142c,1700-01-01T00:00:00Z,7,Q5727902,,,,,,,ebfdbb1d-446f-24f7-6aee-f82ca68545a1,Q333661,,,,,,,,,,,,,,,fed6a91f-4489-a0fe-a20c-4c73bc1593de,05b0a2368ce2f5047017ee9b6c430fd1,3,Q218593,,,,,,,bd13644d-4c28-500b-db04-013dfe6a10e2,b0560135602e0eba3baaec7b0fdb1e04,5.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a8d641-4e42-4c6f-7317-d90f415b4aa2,Q19652,,,,,,,,,,,,,,,,,633aaff4-403a-73f9-46ab-3a759615b574,Q18563658,,,,,,,,,,,,,1442c8e1-4951-f682-856c-42d51fdb9eb1,Q23197,,,,,,
Q94832545,Still-life with Poppies,Painting by Jan van Huysum,c48d3801-4d68-e91d-ba15-5e5dacdd6cb6,1971.007,Q18563658,,,,,,,ffc7c8d8-4968-d2a1-6d44-edb0bd8a7243,Still life with Poppies,,,,,,,,6aab2a82-4273-59d0-266e-0a51b0653e7d,Q527869,,,,,,,e191db88-4f39-8a45-9a52-c8da644c85a3,Q3305213,,,,,,,dd968405-4e68-e875-67ad-45a692f1a8fa,5d985820b54bd879f063440ff194142c,1700-01-01T00:00:00Z,7,,,,,,,,,,,,,,6090b7d5-4e89-ab6e-e09e-0c8c5f1f698d,Q55,,,,,,,,,,,,,,,60bbb155-4e36-b23f-b15e-f24da5aaf480,96c43c1f28d8e391b4288042b29079f3,29.5,Q218593,,,,,,,fbc7579d-43ed-164b-f512-21164dd78b8f,cb2effbddd736605c398fb8e42957b9b,23.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d3fa05-4059-7a94-271a-b508821ce60e,Q19652,,,,,,,,,,,,,,,,,d8efdb1c-4bbe-65a7-f629-f656d46b6096,Q18563658,,,,,,,,,,,,,8ca83a9f-4531-d486-fe5c-3cdb75fd0284,Q18563658,,,,,,
Q94835121,Reclining Nude,Painting by Léonard Tsuguharu Foujita,9239f633-4b33-f570-3b5c-3693b6b5a4aa,1988.025,Q18563658,,,,,,,a920a365-4e01-88fe-4ba6-7e1c6a60008e,Reclining Nude,,,,,,,,fc3f7943-4a26-fa53-1264-400b3a4b4536,Q261846,,,,,,,df83c726-4763-0f0b-87b6-d662c13878dc,Q3305213,,,,,,,9fa95c17-4d01-a26d-9867-539426eb058e,1f60dbf5b0beacf2064b14fa4183d8ec,1937-01-01T00:00:00Z,9,,,,,,,,,,,,,,7c0f6323-450f-3ee6-0336-1ab99d358926,Q142,,,,,,,,,,,,,,,8507496e-436a-f5b8-3042-62ff3a12c7ac,568f7ca6b782f19792f3d1db147ffb82,18,Q218593,,,,,,,a0c95e13-45ae-3367-35ce-c5faed346a60,1e72f23f0ba2916f8822b9488f38f544,21,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15d85a5d-43e0-d320-62fa-7e432a237b7a,Q19652,,,,,,,,,,,,,,,,,696b43ea-4de3-1b71-2cdd-6b7fbd0f9758,Q18563658,,,,,,,,,,,,,a13c53b9-4db2-0c92-34e3-b0abd5bdf2f2,Q18563658,,,,,,
Q94837681,Angry Cat,Painting by Léonard Tsuguharu Foujita,13a4f1e1-4c87-5874-cdbe-32162ea9f713,1988.020,Q18563658,,,,,,,bedf2ef6-4e07-1419-a722-40a8c2e0db47,Angry Cat,,,,,,,,e4e076e3-4611-fe99-1fc6-8526c96449ea,Q261846,,,,,,,55b62441-4d5f-a179-595b-a2b8c28dfc9b,Q3305213,,,,,,,bda694f9-41e5-4b34-85e7-c35a49463dd5,31019057564434cce8fbfed1654ce3ca,1941-01-01T00:00:00Z,9,,,,,,,,,,,,,,4b1f7615-4893-2e37-d277-fa8ffb849e5f,Q142,,,,,,,,,,,,,,,3087c778-4844-92c4-1cfa-d8fcfc0c8414,1c4890e64480a1b1597e5bec849d2621,12.75,Q218593,,,,,,,5dffc1a1-4bb9-03f8-3e5d-d6410ec98f9a,48eed94220a359cab4cc89177d32893a,16.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700373f-4d20-6c62-62c2-e8cc4f203c33,Q19652,,,,,,,,,,,,,,,,,fdf15bf0-4e60-c34e-02ae-fb04215a9639,Q18563658,,,,,,,,,,,,,3d4c24c0-45c0-c28d-b3f4-8568e05a6d81,Q18563658,,,,,,
Q94970906,Ball player in warrior bird costume,sculpture by Anonymous,7b08585d-41ce-96df-6a9b-e777b05105ac,1994.532,Q18563658,,,,,,,06d17f2a-4539-93fd-73b9-8b839c392e35,Ball player in warrior bird costume,,,,,,,,7372079e-4467-b814-be9d-e4bdfac22516,Q4233718,,,,,,,86ae840b-43de-c6ae-9083-c2b4395f7442,Q860861,,,,,,,fc088876-407d-a167-8683-a013f72b6e11,91473c51aa32eb81210c9e58921eca2d,0700-01-01T00:00:00Z,7,bf8b28be97b5eb068945e5e5cb23d9f3,0600-01-01T00:00:00Z,9,3a867f2d64290f44999f3f112fe7e616,0800-01-01T00:00:00Z,9,,,,,,,,43b59a70-4e5c-2efb-02dc-f0fddeb261dd,Q96,,,,,,,,,,,,,,,0b369704-4973-8f87-17b5-6fde68c6f6a2,9f3723fc9ba8f3208de6cf808845a843,8.25,Q218593,,,,,,,0a921ea1-4791-1d03-7b2f-6cb14b026cf7,e900c0d618f021db54891a9b4c6f0011,4,Q218593,,,,,,,fceec2f4-4489-8ce0-78c6-73e5c7e07003,ce1775f729ad5396e02721bb7c1f40aa,5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,0aca2bf2-4590-2b9c-045f-e4ed4a4a5bd6,Q19652,,,,,,,,,,,,,,,,,8cacd5be-48d5-b2ce-118a-f4d1d7c0aa2a,Q18563658,,,,,,,,,,,,,f5ead62a-4c61-76fa-ab47-c0282c8fb5a7,Q23197,,,,,,
Q94971052,Quilt with blue & red star pattern,quilt by Anonymous,0feb7e31-446c-f239-8674-ba080bcd2093,1979.0974P,Q18563658,,,,,,,c0ad54d0-4f22-5c2d-42b9-1daded01ff24,Quilt with blue & red star pattern,,,,,,,,b1c053f2-4a79-9567-715e-f8cd9921e54a,Q4233718,,,,,,,44dbfded-49e5-83b9-8b1b-b549bf0f912f,Q1064538,,,,,,,5c5caa60-4b33-6a11-33f9-cf294092bf42,81a3e72fc2456b38491077cdeef9ff11,1900-01-01T00:00:00Z,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394049a-4b77-a12d-9acb-a592ce4fa2a4,46338640664e39a159d24c1d6cb3ce04,88,Q218593,,,,,,,1b8dc1a9-4d7a-8f4e-8194-93cfed7f3295,35eceae141df74b095826651755cd988,90,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a67ee3-48b6-a7e0-4630-ddd9dec46fa5,Q19652,,,,,,,,,,,,,,,,,735f865a-4c44-fda1-478e-15fbb3b1277d,Q18563658,,,,,,,,,,,,,5be46f85-45fd-9779-aaad-0e0dbb051594,Q23197,,,,,,
Q94971493,Red-figure kylix,Kylix by the Aberdeen Painter,54ca886e-4b57-dcae-bfdd-36e13bc7ae15,1975.059,Q18563658,,,,,,,217bad68-4cd5-2077-8a52-53594338b3e0,Red-figure kylix,,,,,,,,423497a2-4935-39cf-df8d-e746d19586de,Q18670007,,,,,,,055057ae-455c-14aa-6ce9-a6fce8717c29,Q668349,,,,,,,8914aac3-426a-4ecd-6554-d54a6ceb7a35,ae88ca0c847befa7802c902f376a2328,-0500-01-01T00:00:00Z,7,,,,,,,,,,,,,,c1c25f78-4252-792e-d89e-8e5ef5306ee6,Q11772,,,,,,,,,,,,,,,2b4fed05-4ad9-ae00-7e58-aaa40c6987b3,bdb52323366fc5c2e8004e59fd6a42f4,3.25,Q218593,,,,,,,1c95de97-4c1f-147e-c5d0-6d15df1f2700,f0f8b47cf0c7c2c0f2eaaaf66099f7a5,11.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f41a0a44-4ede-dcba-e16e-856d0263547c,Q19652,,,,,,,,,,,,,,,,,e99c01c1-443a-5bcd-9d08-fabe941f6d7a,Q18563658,,,,,,,,,,,,,e9056bde-4a8b-9294-a71d-b6aeee8475a5,Q23197,,,,,,
